app_id,pub_id,publication_date,publication_year,project_start_date,months_since_project_start,publication_before_or_after_policy,title,doi,pubmed_id,journal
1251,8505,2017-12-22,2017,2015-07-01,29,before_policy,Protein-altering variants associated with body mass index implicate pathways that control energy intake and expenditure in obesity,10.1038/s41588-017-0011-x,29273807,Nature Genetics
1251,10561,2022-10-11,2022,2015-07-01,87,before_policy,The contribution of functional HNF1A variants and polygenic susceptibility to risk of type 2 diabetes in ancestrally diverse populations,10.1007/s00125-022-05806-2,36216889,Diabetologia
1251,13420,2024-10-17,2024,2015-07-01,111,after_policy,Genetic architecture of oral glucose-stimulated insulin release provides biological insights into type 2 diabetes aetiology,10.1038/s42255-024-01140-6,39420167,Nature Metabolism
1251,17012,2025-07-21,2025,2015-07-01,120,after_policy,Polygenic prediction of body mass index and obesity through the life course and across ancestries,10.1038/s41591-025-03827-z,40691366,Nature Medicine
1251,17175,2025-12-14,2025,2015-07-01,125,after_policy,Complex genetic effects linked to plasma protein abundance in the UK Biobank,10.1038/s41467-025-67235-0,41392155,Nature Communications
1251,19505,2025-09-12,2025,2015-07-01,122,after_policy,Genetic subtyping of obesity reveals biological insights into the uncoupling of adiposity from its cardiometabolic comorbidities,10.1038/s41591-025-03931-0,40940440,Nature Medicine
1383,8405,2014-07-01,2014,2012-12-01,19,before_policy,"Prevalence, Associated Factors, and Comorbid Conditions for M&#233;ni&#232;re's Disease",10.1097/aud.0000000000000041,24732693,Ear & Hearing
1383,8410,2015-05-01,2015,2012-12-01,29,before_policy,"Associations of Leg Length, Trunk Length, and Total Adult Height With M&#233;ni&#232;re's",10.1097/aud.0000000000000132,25551408,Ear & Hearing
1383,8411,2015-06-01,2015,2012-12-01,30,before_policy,Mental Health and Subjective Well-being of Individuals With M&#233;ni&#232;re's,10.1097/mao.0000000000000732,25730447,Otology & Neurotology
1383,8426,2016-05-01,2016,2012-12-01,41,before_policy,The Cost of M&#233;ni&#232;re's Disease,10.1097/aud.0000000000000264,26760200,Ear & Hearing
1383,8453,2017-01-10,2017,2012-12-01,49,before_policy,Gene-obesogenic environment interactions in the UK Biobank study,10.1093/ije/dyw337,28073954,International Journal of Epidemiology
1417,1802,2016-03-23,2016,2013-06-01,33,before_policy,"Human longevity is influenced by many genetic variants: evidence from 75,000 UK Biobank participants",10.18632/aging.100930,27015805,Aging
1417,1804,2016-08-01,2016,2013-06-01,38,before_policy,"Longer-Lived Parents and Cardiovascular Outcomes 8-Year Follow-Up In 186,000 U.K. Biobank Participants",10.1016/j.jacc.2016.05.072,27539182,Journal of the American College of Cardiology
1417,8501,2017-12-06,2017,2013-06-01,54,before_policy,"Human longevity: 25 genetic loci associated in 389,166 UK biobank participants",10.18632/aging.101334,29227965,Aging
1602,3047,2017-06-23,2017,2014-01-01,41,before_policy,Comorbidities in the diseasome are more apparent than real: What Bayesian filtering reveals about the comorbidities of depression,10.1371/journal.pcbi.1005487,28644851,PLOS Computational Biology
1602,3054,2019-07-05,2019,2014-01-01,66,before_policy,The UKB envirome of depression: from interactions to synergistic effects,10.1038/s41598-019-46001-5,31278308,Scientific Reports
1602,7892,2023-03-27,2023,2014-01-01,110,before_policy,Genetic risk of depression is different in subgroups of dietary ratio of tryptophan to large neutral amino acids,10.1038/s41598-023-31495-x,36973313,Scientific Reports
1602,9948,2024-04-08,2024,2014-01-01,123,before_policy,"Olfactory genes affect major depression in highly educated, emotionally stable, lean women: a bridge between animal models and precision medicine",10.1038/s41398-024-02867-2,38589364,Translational Psychiatry
1602,10788,2022-12-06,2022,2014-01-01,107,before_policy,Inflammation and Blood-Brain Barrier in Depression: Interaction of CLDN5 and IL6 Gene Variants in Stress-Induced Depression,10.1093/ijnp/pyac079,36472886,The International Journal of Neuropsychopharmacology
1602,11808,2024-06-24,2024,2014-01-01,125,before_policy,Multicentric Assessment of a Multimorbidity-Adjusted Disability Score to Stratify Depression-Related Risks Using Temporal Disease Maps: Instrument Validation Study,10.2196/53162,38913991,Journal of Medical Internet Research
1602,11979,2024-05-26,2024,2014-01-01,124,before_policy,Impact of gene-by-trauma interaction in MDD-related multimorbidity clusters,10.1016/j.jad.2024.05.126,38806065,Journal of Affective Disorders
1602,12646,2021-12-08,2021,2014-01-01,95,before_policy,Biology of Perseverative Negative Thinking: The Role of Timing and Folate Intake,10.3390/nu13124396,34959947,Nutrients
1602,13105,2024-08-21,2024,2014-01-01,127,after_policy,Unique genetic and risk-factor profiles in clusters of major depressive disorder-related multimorbidity trajectories,10.1038/s41467-024-51467-7,39168988,Nature Communications
1602,13405,2024-10-21,2024,2014-01-01,129,after_policy,"New Evidence for the Role of the Blood-Brain Barrier and Inflammation in Stress-Associated Depression: A Gene-Environment Analysis Covering 19,296 Genes in 109,360 Humans",10.3390/ijms252011332,39457114,International Journal of Molecular Sciences
1602,15817,2025-03-29,2025,2014-01-01,134,after_policy,Genome-wide by trait interaction analyses with neuroticism reveal chronic pain-associated depression as a distinct genetic subtype,10.1038/s41398-025-03331-5,40157903,Translational Psychiatry
1602,18827,2025-11-23,2025,2014-01-01,142,after_policy,Three shades of gloom: investigating the genetic background of current depressive symptoms associated with different severity of current stress exposure in a general population,10.1016/j.euroneuro.2025.11.005,41285086,European Neuropsychopharmacology
1602,18995,2025-08-09,2025,2014-01-01,139,after_policy,Consumption of High-Energy Food and Sugar Shows a Strong Positive Association with Low Mood in Control Subjects and Depressed Patients,10.3390/nu17162594,40871622,Nutrients
1618,7857,2023-04-27,2023,2018-05-14,59,before_policy,Membranous nephropathy in the UK Biobank,10.1371/journal.pone.0281795,37104302,PLOS ONE
1995,1466,2017-01-11,2017,2013-03-25,45,before_policy,Cost-effectiveness of the polypill versus risk assessment for prevention of cardiovascular disease,10.1136/heartjnl-2016-310529,28077465,Heart
2112,1874,2015-12-30,2015,2013-03-04,33,before_policy,Spectral-Domain Optical Coherence Tomography Imaging in 67 321 Adults Associations with Macular Thickness in the UK Biobank Study,10.1016/j.ophtha.2015.11.009,26746598,Ophthalmology
2112,1876,2016-10-06,2016,2013-03-04,43,before_policy,Associations with Retinal Pigment Epithelium Thickness Measures in a Large Cohort Results from the UK Biobank,10.1016/j.ophtha.2016.07.033,27720551,Ophthalmology
2112,4024,2021-02-08,2021,2013-03-04,95,before_policy,Alcohol Consumption and Incident Cataract Surgery in Two Large UK Cohorts,10.1016/j.ophtha.2021.02.007,33571551,Ophthalmology
2112,4038,2020-05-19,2020,2013-03-04,86,before_policy,Ambient Air Pollution Associations with Retinal Morphology in the UK Biobank,10.1167/iovs.61.5.32,32428233,Investigative Ophthalmology & Visual Science
2112,4172,2021-01-25,2021,2013-03-04,94,before_policy,Association of ambient air pollution with age-related macular degeneration and retinal thickness in UK Biobank,10.1136/bjophthalmol-2020-316218,33495162,British Journal of Ophthalmology
2112,4229,2018-10-01,2018,2013-03-04,66,before_policy,Association of Retinal Nerve Fiber Layer Thinning With Current and Future Cognitive Decline: A Study Using Optical Coherence Tomography,10.1001/jamaneurol.2018.1578,29946685,JAMA Neurology
2112,4315,2019-12-19,2019,2013-03-04,81,before_policy,Associations with photoreceptor thickness measures in the UK Biobank,10.1038/s41598-019-55484-1,31857628,Scientific Reports
2112,4543,2019-02-21,2019,2013-03-04,71,before_policy,Cohort profile: design and methods in the eye and vision consortium of UK Biobank,10.1136/bmjopen-2018-025077,30796124,BMJ Open
2112,4575,2019-08-21,2019,2013-03-04,77,before_policy,Comparison of Associations with Different Macular Inner Retinal Thickness Parameters in a Large Cohort The UK Biobank,10.1016/j.ophtha.2019.08.015,31585827,Ophthalmology
2112,4950,2021-05-12,2021,2013-03-04,98,before_policy,Genetic variation affects morphological retinal phenotypes extracted from UK Biobank optical coherence tomography images,10.1371/journal.pgen.1009497,33979322,PLOS Genetics
2112,5664,2021-01-20,2021,2013-03-04,94,before_policy,Relationships between retinal layer thickness and brain volumes in the UK Biobank cohort,10.1111/ene.14706,33369822,European Journal of Neurology
2112,5881,2019-11-25,2019,2013-03-04,80,before_policy,The Relationship Between Ambient Atmospheric Fine Particulate Matter (PM2.5) and Glaucoma in a Large Community Cohort,10.1167/iovs.19-28346,31764948,Investigative Ophthalmology & Visual Science
2112,7926,2023-02-27,2023,2013-03-04,119,before_policy,Sub-cellular level resolution of common genetic variation in the photoreceptor layer identifies continuum between rare disease and common variation,10.1371/journal.pgen.1010587,36848389,PLOS Genetics
2112,8628,2024-03-07,2024,2013-03-04,132,before_policy,Associations between unilateral amblyopia in childhood and cardiometabolic disorders in adult life: a cross-sectional and longitudinal analysis of the UK Biobank,10.1016/j.eclinm.2024.102493,38685932,EClinicalMedicine
2112,9033,2024-01-20,2024,2013-03-04,130,before_policy,Periodontitis and Outer Retinal Thickness: a Cross-Sectional Analysis of the United Kingdom Biobank Cohort,10.1016/j.xops.2024.100472,38560277,Ophthalmology Science
2112,9733,2023-08-21,2023,2013-03-04,125,before_policy,Retinal Optical Coherence Tomography Features Associated With Incident and Prevalent Parkinson Disease,10.1212/wnl.0000000000207727,37604659,Neurology
2112,10498,2023-06-17,2023,2013-03-04,123,before_policy,The Association of Physical Activity with Glaucoma and Related Traits in the UK Biobank,10.1016/j.ophtha.2023.06.009,37331483,Ophthalmology
2112,10749,2021-12-01,2021,2013-03-04,104,before_policy,Macular thickness varies with age-related macular degeneration genetic risk variants in the UK Biobank cohort,10.1038/s41598-021-02631-2,34853365,Scientific Reports
2112,11098,2023-02-16,2023,2013-03-04,119,before_policy,"Associations Between HbA1c Across the Normal Range, Diagnosed, and Undiagnosed Diabetes and Retinal Layer Thickness in UK Biobank Cohort",10.1167/tvst.12.2.25,36795065,Translational Vision Science & Technology
2112,11583,2023-06-21,2023,2013-03-04,123,before_policy,"An Analysis of the Effect of ABCA4 p.Asn1868Ile Genotypes on Retinal Structure in 26,558 Participants in the UK Biobank",10.1167/iovs.64.7.31,37342033,Investigative Ophthalmology & Visual Science
2112,12392,2022-04-30,2022,2013-03-04,109,before_policy,The Association between Serum Lipids and Intraocular Pressure in 2 Large United Kingdom Cohorts,10.1016/j.ophtha.2022.04.023,35500606,Ophthalmology
2112,13879,2022-03-01,2022,2013-03-04,107,before_policy,Associations of Alcohol Consumption and Smoking With Disease Risk and Neurodegeneration in Individuals With Multiple Sclerosis in the United Kingdom,10.1001/jamanetworkopen.2022.0902,35238934,JAMA Network Open
2112,14069,2024-12-02,2024,2013-03-04,140,after_policy,Genome-wide association analyses identify distinct genetic architectures for age-related macular degeneration across ancestries,10.1038/s41588-024-01764-0,39623103,Nature Genetics
2112,14234,2024-12-09,2024,2013-03-04,141,after_policy,Autoencoder-based phenotyping of ophthalmic images highlights genetic loci influencing retinal morphology and provides informative biomarkers,10.1093/bioinformatics/btae732,39657956,Bioinformatics
2112,15800,2025-04-25,2025,2013-03-04,145,after_policy,Markers of axonal injury in blood and tissue triggered by acute and chronic demyelination,10.1093/brain/awaf144,40278829,Brain
2482,424,2014-12-30,2014,2013-10-01,14,before_policy,Do smoking habits differ between women and men in contemporary Western populations? Evidence from half a million people in the UK Biobank study,10.1136/bmjopen-2014-005663,25550291,BMJ Open
2495,1469,2016-01-06,2016,2015-02-23,10,before_policy,Sex differences in body anthropometry and composition in individuals with and without diabetes in the UK Biobank,10.1136/bmjopen-2015-010007,26739739,BMJ Open
2495,1470,2015-12-24,2015,2015-02-23,10,before_policy,Women's reproductive health factors and body adiposity: findings from the UK Biobank,10.1038/ijo.2015.254,26700411,International Journal of Obesity
2495,2173,2018-04-24,2018,2015-02-23,38,before_policy,Sex differences in macronutrient intake and adherence to dietary recommendations: findings from the UK Biobank,10.1136/bmjopen-2017-020017,29691247,BMJ Open
2495,2788,2018-01-15,2018,2015-02-23,34,before_policy,Women's reproductive factors and incident cardiovascular disease in the UK Biobank,10.1136/heartjnl-2017-312289,29335253,Heart
2495,2789,2018-02-28,2018,2015-02-23,36,before_policy,Sex Differences in the Association Between Measures of General and Central Adiposity and the Risk of Myocardial Infarction: Results From the UK Biobank,10.1161/jaha.117.008507,29490971,Journal of the American Heart Association
2495,2796,2018-11-07,2018,2015-02-23,44,before_policy,Sex differences in risk factors for myocardial infarction: cohort study of UK Biobank participants,10.1136/bmj.k4247,30404896,The BMJ
2495,3434,2020-07-10,2020,2015-02-23,64,before_policy,"Diabetes, Glycated Hemoglobin, and the Risk of Myocardial Infarction in Women and Men: A Prospective Cohort Study of the UK Biobank",10.2337/dc19-2363,32651263,Diabetes Care
2495,3543,2021-01-17,2021,2015-02-23,70,before_policy,Oestradiol and the risk of myocardial infarction in women: a cohort study of UK Biobank participants,10.1093/ije/dyaa284,33734370,International Journal of Epidemiology
