website_page,website_index_on_page,website_start_date,website_start_date_text,website_title,website_institution,website_url,match_status,match_method,matched_app_id,schema27_title,schema27_institution,candidate_app_ids
6,10,2026-04-05,5 April 2026,Assessing Environmental Pollutant Impact on Cancer,"Xi'an Jiaotong University, China",https://www.ukbiobank.ac.uk/projects/assessing-environmental-pollutant-impact-on-cancer/,matched,unique_normalized_title,1307703,Assessing Environmental Pollutant Impact on Cancer,Xi'an Jiaotong University,1307703
7,1,2026-04-05,5 April 2026,Metabolic and Neural Influences on Cardiovascular Disorders,"China Heart House, China",https://www.ukbiobank.ac.uk/projects/metabolic-and-neural-influences-on-cardiovascular-disorders/,matched,unique_normalized_title,1160529,Metabolic and Neural Influences on Cardiovascular Disorders,China Heart House,1160529
7,2,2026-04-02,2 April 2026,The interplay of chronic kidney disease (CKD) and cardiovascular risk factor on long term cardiorenal outcomes,"Sunnybrook Research Institute, Canada",https://www.ukbiobank.ac.uk/projects/the-interplay-of-chronic-kidney-disease-ckd-and-cardiovascular-risk-factor-on-long-term-cardiorenal-outcomes/,matched,unique_normalized_title,981697,The interplay of chronic kidney disease (CKD) and cardiovascular risk factor on long term cardiorenal outcomes,Sunnybrook Research Institute,981697
7,3,2026-04-02,2 April 2026,Characterizing ethnically diverse people with type 2 diabetes across ages at diagnosis,"University Health Network, Canada",https://www.ukbiobank.ac.uk/projects/characterizing-ethnically-diverse-people-with-type-2-diabetes-across-ages-at-diagnosis/,matched,unique_normalized_title,1199467,Characterizing ethnically diverse people with type 2 diabetes across ages at diagnosis,University Health Network,1199467
7,4,2026-04-01,1 April 2026,"The risk factors, risks and prognostic factors of female reproductive health-related diseases and the construction of an accurate prediction model","Peking University Third Hospital, China",https://www.ukbiobank.ac.uk/projects/the-risk-factors-risks-and-prognostic-factors-of-female-reproductive-health-related-diseases-and-the-construction-of-an-accurate-prediction-model/,matched,unique_normalized_title,884644,"The risk factors, risks and prognostic factors of female reproductive health-related diseases and the construction of an accurate prediction model",Peking University Third Hospital,884644
7,5,2026-04-01,1 April 2026,Effect of SGLT2 inhibitor on circulating exocrine atherosclerotic phenotype in diabetes patients and its association with plaque stability,"Shanghai Jiao Tong University School of Medicine., China",https://www.ukbiobank.ac.uk/projects/effect-of-sglt2-inhibitor-on-circulating-exocrine-atherosclerotic-phenotype-in-diabetes-patients-and-its-association-with-plaque-stability/,matched,unique_normalized_title,981357,Effect of SGLT2 inhibitor on circulating exocrine atherosclerotic phenotype in diabetes patients and its association with plaque stability,Shanghai Jiao Tong University School of Medicine.,981357
7,6,2026-03-31,31 March 2026,Sarcopenia Trajectories and Cardiovascular Multimorbidity: Investigating the Mediating Role of Metabolic Dysfunction-Associated Steatohepatitis in the UK Biobank,"Peking University First Hospital, China",https://www.ukbiobank.ac.uk/projects/sarcopenia-trajectories-and-cardiovascular-multimorbidity-investigating-the-mediating-role-of-metabolic-dysfunction-associated-steatohepatitis-in-the-uk-biobank/,matched,unique_normalized_title,1322283,Sarcopenia Trajectories and Cardiovascular Multimorbidity: Investigating the Mediating Role of Metabolic Dysfunction-Associated Steatohepatitis in the UK Biobank,Peking University First Hospital,1322283
7,7,2026-03-30,30 March 2026,"Exploring interindividual factors and differences determining osteoporosis risk by synthetic glucocorticoid use, applying an integrative approach in UK biobank","Leiden University Medical Centre, Netherlands",https://www.ukbiobank.ac.uk/projects/exploring-interindividual-factors-and-differences-determining-osteoporosis-risk-by-synthetic-glucocorticoid-use-applying-an-integrative-approach-in-uk-biobank/,matched,unique_normalized_title,1225561,"Exploring interindividual factors and differences determining osteoporosis risk by synthetic glucocorticoid use, applying an integrative approach in UK biobank",Leiden University Medical Centre,1225561
7,8,2026-03-30,30 March 2026,"The Role of Catecholamine Pathways in Coronary Artery Disease, Cardiometabolic Risk, and Cardiac Outcomes.","University of Oxford, Great Britain",https://www.ukbiobank.ac.uk/projects/the-role-of-catecholamine-pathways-in-coronary-artery-disease-cardiometabolic-risk-and-cardiac-outcomes/,matched,unique_normalized_title,1158561,"The Role of Catecholamine Pathways in Coronary Artery Disease, Cardiometabolic Risk, and Cardiac Outcomes.",University of Oxford,1158561
7,9,2026-03-28,28 March 2026,"Work, lifestyle and brain health in UK adults: links with cognitive function","University of Nottingham Ningbo Campus, China",https://www.ukbiobank.ac.uk/projects/work-lifestyle-and-brain-health-in-uk-adults-links-with-cognitive-function/,matched,unique_normalized_title,1188960,"Work, lifestyle and brain health in UK adults: links with cognitive function",University of Nottingham Ningbo Campus,1188960
7,10,2026-03-28,28 March 2026,Genetics and Genomics of Cardiovascular Diseases using multi-modal data,"Max Delbruck Center for Molecular Medicine, Germany",https://www.ukbiobank.ac.uk/projects/genetics-and-genomics-of-cardiovascular-diseases-using-multi-modal-data/,matched,unique_normalized_title,1186634,Genetics and Genomics of Cardiovascular Diseases using multi-modal data,Max Delbruck Center for Molecular Medicine,1186634
8,1,2026-03-28,28 March 2026,Clinical Translation and Validation of Genomic Foundation Models for Precision Medicine: A Population-Scale Study Using UK Biobank Data,"Mayo Clinic, United States of America",https://www.ukbiobank.ac.uk/projects/clinical-translation-and-validation-of-genomic-foundation-models-for-precision-medicine-a-population-scale-study-using-uk-biobank-data/,matched,unique_normalized_title,1093863,Clinical Translation and Validation of Genomic Foundation Models for Precision Medicine: A Population-Scale Study Using UK Biobank Data,Mayo Clinic,1093863
8,2,2026-03-28,28 March 2026,longitudinal multimodal intelligence for trustworthy prediction and reasoning of time-to-onset and progression of diabetic retinopathy in UK Biobank,"Oklahoma State University, United States of America",https://www.ukbiobank.ac.uk/projects/longitudinal-multimodal-intelligence-for-trustworthy-prediction-and-reasoning-of-time-to-onset-and-progression-of-diabetic-retinopathy-in-uk-biobank/,matched,unique_normalized_title,1159532,longitudinal multimodal intelligence for trustworthy prediction and reasoning of time-to-onset and progression of diabetic retinopathy in UK Biobank,Oklahoma State University,1159532
8,3,2026-03-28,28 March 2026,"Physical activity, cancer therapy exposure and ageing in relation to fracture risk: multimodal analyses using UK Biobank imaging and linked health records","Southern Medical University, China",https://www.ukbiobank.ac.uk/projects/physical-activity-cancer-therapy-exposure-and-ageing-in-relation-to-fracture-risk-multimodal-analyses-using-uk-biobank-imaging-and-linked-health-records/,matched,unique_normalized_title,1198834,"Physical activity, cancer therapy exposure and ageing in relation to fracture risk: multimodal analyses using UK Biobank imaging and linked health records",Southern Medical University,1198834
8,4,2026-03-28,28 March 2026,Association of Winter Morning Physical Activity with Atherosclerotic Progression and Ischemic Stroke,"First Affiliated Hospital of Soochow University, China",https://www.ukbiobank.ac.uk/projects/association-of-winter-morning-physical-activity-with-atherosclerotic-progression-and-ischemic-stroke/,matched,unique_normalized_title,1206063,Association of Winter Morning Physical Activity with Atherosclerotic Progression and Ischemic Stroke,First Affiliated Hospital of Soochow University,1206063
8,5,2026-03-28,28 March 2026,Association between splenectomy and thrombotic and inflammatory outcomes,"Klinikum der Universität München, Germany",https://www.ukbiobank.ac.uk/projects/association-between-splenectomy-and-thrombotic-and-inflammatory-outcomes/,matched,unique_normalized_title,1061536,Association between splenectomy and thrombotic and inflammatory outcomes,Klinikum der Universität München,1061536
8,6,2026-03-28,28 March 2026,Omics Analysis of Infectious versus Non-Infectious Cardiac Diseases,"University of Shanghai for Science and Technology, China",https://www.ukbiobank.ac.uk/projects/omics-analysis-of-infectious-versus-non-infectious-cardiac-diseases/,matched,unique_normalized_title,1261838,Omics Analysis of Infectious versus Non-Infectious Cardiac Diseases,University of Shanghai for Science and Technology,1261838
8,7,2026-03-28,28 March 2026,Genetic and phenotyping variables driving cardiovascular disease and cancer: a multi-system integration,"University Hospital Essen, Germany",https://www.ukbiobank.ac.uk/projects/genetic-and-phenotyping-variables-driving-cardiovascular-disease-and-cancer-a-multi-system-integration/,matched,unique_normalized_title,1220990,Genetic and phenotyping variables driving cardiovascular disease and cancer: a multi-system integration,University Hospital Essen,1220990
8,8,2026-03-28,28 March 2026,Genetic Clustering of Inflammatory and Autoimmune Disorders,"Mayo Clinic Arizona, United States of America",https://www.ukbiobank.ac.uk/projects/genetic-clustering-of-inflammatory-and-autoimmune-disorders/,matched,unique_normalized_title,1215961,Genetic Clustering of Inflammatory and Autoimmune Disorders,Mayo Clinic Arizona,1215961
8,9,2026-03-28,28 March 2026,"Integrating Clonal Hematopoiesis (CHIP) with Blood-Based Biomarkers, Proteomics and Genetics for Prediction and Causal Inference of Hematologic Malignancies in UK Biobank","Air Force Medical University, China",https://www.ukbiobank.ac.uk/projects/integrating-clonal-hematopoiesis-chip-with-blood-based-biomarkers-proteomics-and-genetics-for-prediction-and-causal-inference-of-hematologic-malignancies-in-uk-biobank/,matched,unique_normalized_title,1224298,"Integrating Clonal Hematopoiesis (CHIP) with Blood-Based Biomarkers, Proteomics and Genetics for Prediction and Causal Inference of Hematologic Malignancies in UK Biobank",Air Force Medical University,1224298
8,10,2026-03-28,28 March 2026,Construction of a Multidimensional Atlas for Four Major Chronic Diseases Integrating Multi-Omics and Radiomics: Causal Inference and Deep Learning Prediction Models,"Harbin Medical University, China",https://www.ukbiobank.ac.uk/projects/construction-of-a-multidimensional-atlas-for-four-major-chronic-diseases-integrating-multi-omics-and-radiomics-causal-inference-and-deep-learning-prediction-models/,matched,unique_normalized_title,1229825,Construction of a Multidimensional Atlas for Four Major Chronic Diseases Integrating Multi-Omics and Radiomics: Causal Inference and Deep Learning Prediction Models,Harbin Medical University,1229825
9,1,2026-03-28,28 March 2026,"Lifestyle, Behavioral, and Environmental Determinants of Neurological Diseases in the UK Biobank","China-Japan Union Hospital of Jilin University, China",https://www.ukbiobank.ac.uk/projects/lifestyle-behavioral-and-environmental-determinants-of-neurological-diseases-in-the-uk-biobank/,matched,unique_normalized_title,1246653,"Lifestyle, Behavioral, and Environmental Determinants of Neurological Diseases in the UK Biobank",China-Japan Union Hospital of Jilin University,1246653
9,2,2026-03-28,28 March 2026,An inflammation-clotting signature for risk stratification of major cardiovascular events after percutaneous coronary intervention in patients with obstructive sleep apnea,"The First Affiliated Hospital of Nanchang University, China",https://www.ukbiobank.ac.uk/projects/an-inflammation-clotting-signature-for-risk-stratification-of-major-cardiovascular-events-after-percutaneous-coronary-intervention-in-patients-with-obstructive-sleep-apnea/,matched,unique_normalized_title,1242031,An inflammation-clotting signature for risk stratification of major cardiovascular events after percutaneous coronary intervention in patients with obstructive sleep apnea,The First Affiliated Hospital of Nanchang University,1242031
9,3,2026-03-28,28 March 2026,Factors Associated with Incidence and Prognosis in Urologic Diseases,"Xiangya Hospital of Central South University, China",https://www.ukbiobank.ac.uk/projects/factors-associated-with-incidence-and-prognosis-in-urologic-diseases/,matched,unique_normalized_title,1271447,Factors Associated with Incidence and Prognosis in Urologic Diseases,Xiangya Hospital of Central South University,1271447
